number_of_reviews,calculated_host_listings_count,availability_365,room_type,price
0.0,0.0,0.0,0.5,125
0.02702702702702703,0.0,0.35342465753424657,0.0,80
0.012718600953895072,0.0,0.336986301369863,0.0,65
0.0,0.0,0.9780821917808219,1.0,65
0.0,0.3333333333333333,0.0,0.0,120
0.003179650238473768,1.0,0.6931506849315069,0.0,125
0.02702702702702703,0.0,0.0,0.5,90
0.0,1.0,0.6219178082191781,0.5,379
0.057233704292527825,0.0,0.0,0.5,150
0.0,0.0,0.0,0.5,150
0.007949125596184421,0.0,0.23835616438356164,0.0,49
0.017488076311605726,0.3333333333333333,0.3013698630136986,0.5,250
0.007949125596184421,0.0,0.0,0.5,219
0.001589825119236884,0.0,0.0,0.5,250
0.28457869634340227,0.0,0.0,0.0,99
0.05246422893481718,0.0,0.0958904109589041,0.5,180
0.009538950715421305,0.0,0.0,0.5,150
0.13831478537360892,0.0,0.5835616438356165,0.5,195
0.001589825119236884,0.0,0.0,0.0,90
0.04292527821939587,0.0,0.9534246575342465,0.0,140
0.03656597774244833,0.0,0.6164383561643836,0.5,195
0.0,0.3333333333333333,0.24383561643835616,0.0,80
0.006359300476947536,0.0,0.16712328767123288,0.0,60
0.007949125596184421,0.0,0.2821917808219178,0.5,150
0.001589825119236884,0.0,0.1095890410958904,0.0,100
0.0,0.3333333333333333,0.17534246575342466,0.0,55
0.020667726550079493,0.0,0.0,0.5,270
0.011128775834658189,0.0,0.0,0.0,155
0.007949125596184421,0.0,0.0,0.0,50
0.004769475357710652,0.0,0.0,0.5,139
0.0,0.3333333333333333,0.947945205479452,0.0,79
0.001589825119236884,0.0,0.24657534246575344,0.5,180
0.0,0.6666666666666667,0.0,0.0,49
0.0,0.0,0.0136986301369863,0.0,65
0.0699523052464229,0.0,0.3013698630136986,0.5,140
0.003179650238473768,0.0,0.052054794520547946,0.5,160
0.0,0.0,0.6931506849315069,0.5,289
0.05246422893481718,0.0,0.23013698630136986,0.0,100
0.012718600953895072,0.6666666666666667,0.810958904109589,0.5,214
0.0,0.3333333333333333,1.0,0.5,400
0.015898251192368842,0.0,0.6246575342465753,0.5,197
0.007949125596184421,0.3333333333333333,0.6684931506849315,0.5,145
0.05882352941176471,1.0,0.07945205479452055,0.0,38
0.017488076311605726,1.0,0.16986301369863013,0.0,39
0.012718600953895072,0.0,0.0,0.5,175
0.41653418124006364,0.0,0.4547945205479452,0.0,75
0.011128775834658189,0.0,0.0,0.5,120
0.11446740858505565,0.0,0.6821917808219178,0.5,200
0.04292527821939587,0.0,0.526027397260274,0.5,110
0.0,0.0,0.0,0.0,63
0.0,0.0,0.0,0.0,100
0.007949125596184421,0.0,0.989041095890411,0.5,90
0.6120826709062004,0.0,0.6082191780821918,0.5,139
0.5135135135135136,0.0,0.5780821917808219,0.5,160
0.001589825119236884,0.0,0.0,0.0,80
0.02384737678855326,0.0,0.11232876712328767,0.5,130
0.03497615262321145,0.0,0.0,0.0,100
0.01907790143084261,0.0,0.03561643835616438,0.0,50
0.001589825119236884,0.3333333333333333,0.16164383561643836,0.0,35
0.0,0.0,0.0,0.5,190
0.057233704292527825,0.0,0.057534246575342465,0.5,102
0.007949125596184421,0.3333333333333333,0.0,0.0,32
0.001589825119236884,0.0,0.0,0.0,70
0.001589825119236884,0.3333333333333333,0.0,0.0,65
0.017488076311605726,0.3333333333333333,0.0,0.0,38
0.0,0.0,0.1780821917808219,0.5,229
0.004769475357710652,0.0,0.005479452054794521,0.5,100
0.001589825119236884,0.0,0.0,0.0,61
0.12082670906200318,0.0,0.2493150684931507,0.5,299
0.21621621621621623,0.3333333333333333,0.726027397260274,0.5,77
0.04292527821939587,0.0,0.8301369863013699,0.5,350
0.004769475357710652,0.0,0.0,0.0,60
0.057233704292527825,0.0,0.9068493150684932,0.5,220
0.01907790143084261,0.0,0.0,0.5,250
0.020667726550079493,0.3333333333333333,0.0136986301369863,0.0,50
0.05087440381558029,0.0,0.0,0.0,88
0.028616852146263912,0.0,0.8547945205479452,0.0,80
0.11605723370429254,0.3333333333333333,0.1863013698630137,0.0,100
0.004769475357710652,0.3333333333333333,0.0,0.0,40
0.13195548489666137,0.3333333333333333,0.1095890410958904,0.0,100
0.014308426073131956,0.0,0.0,0.0,100
0.001589825119236884,0.0,0.0,0.5,999
0.028616852146263912,0.0,0.0,0.5,199
0.017488076311605726,0.0,0.0547945205479452,0.0,100
0.0,0.6666666666666667,0.6684931506849315,0.0,85
0.006359300476947536,0.0,0.0,0.0,110
0.23211446740858507,0.0,0.7589041095890411,0.0,115
0.151033386327504,0.0,0.6164383561643836,0.5,79
0.12877583465818762,0.3333333333333333,0.5068493150684932,0.5,218
0.004769475357710652,0.3333333333333333,0.0,0.0,99
0.001589825119236884,0.0,0.0,0.5,220
0.011128775834658189,0.0,0.35342465753424657,0.5,275
0.06359300476947537,0.3333333333333333,0.2356164383561644,0.0,129
0.003179650238473768,0.0,0.0,0.0,57
0.009538950715421305,0.0,0.0,0.5,250
0.001589825119236884,0.0,0.19726027397260273,0.5,75
0.0,0.0,0.0,0.0,120
0.0,0.0,0.0,0.5,170
0.0906200317965024,0.0,0.2356164383561644,0.5,100
0.007949125596184421,0.0,0.0,0.5,100
0.001589825119236884,0.0,0.0,0.0,30
0.006359300476947536,0.0,0.0,0.5,125
0.001589825119236884,0.0,0.0,0.0,475
0.13672496025437203,0.0,0.715068493150685,0.5,600
0.3195548489666137,0.3333333333333333,0.5808219178082192,0.5,165
0.041335453100158986,0.0,0.18904109589041096,0.5,200
0.006359300476947536,0.0,0.0,0.0,60
0.07313195548489666,0.0,0.9260273972602739,0.0,100
0.003179650238473768,0.0,0.0,0.0,47
0.0,0.0,0.0,0.0,60
0.0,0.0,0.0,0.0,45
0.0,0.0,0.4410958904109589,0.5,450
0.05882352941176471,0.0,0.0,0.5,100
0.0,0.0,0.4547945205479452,0.5,167
0.007949125596184421,0.0,0.052054794520547946,0.5,82
0.20508744038155804,0.0,0.2136986301369863,0.0,80
0.003179650238473768,0.0,0.0,0.5,100
0.2209856915739269,0.0,0.9972602739726028,0.0,70
0.003179650238473768,1.0,0.14794520547945206,0.0,53
0.07631160572337044,0.0,0.8547945205479452,0.0,72
0.014308426073131956,0.0,0.9780821917808219,0.0,53
0.007949125596184421,0.0,0.08493150684931507,0.5,75
0.014308426073131956,0.0,0.7178082191780822,0.0,70
0.01907790143084261,0.0,0.3972602739726027,0.5,200
0.0,0.0,0.0,0.5,150
0.041335453100158986,0.6666666666666667,0.9095890410958904,0.0,52
0.003179650238473768,0.0,0.9753424657534246,0.0,65
0.046104928457869634,0.0,0.3506849315068493,0.5,100
0.07472178060413355,0.3333333333333333,0.4821917808219178,0.0,99
0.006359300476947536,0.0,0.0,0.5,64
0.028616852146263912,0.6666666666666667,0.16986301369863013,0.0,75
0.1875993640699523,0.0,0.0,0.0,79
0.028616852146263912,0.3333333333333333,0.0821917808219178,0.5,400
0.0,0.0,0.06575342465753425,0.0,42
0.10810810810810811,0.0,0.052054794520547946,0.5,160
0.014308426073131956,0.0,0.0,0.5,125
0.004769475357710652,0.0,0.0,0.5,180
0.014308426073131956,0.0,0.0,0.0,60
0.006359300476947536,0.0,0.12328767123287672,0.5,265
0.003179650238473768,0.3333333333333333,0.9972602739726028,0.0,90
0.0,0.0,0.0,0.0,200
0.004769475357710652,0.3333333333333333,0.2876712328767123,0.0,70
0.006359300476947536,0.0,0.0,0.5,120
0.02384737678855326,0.0,0.12602739726027398,0.5,80
0.006359300476947536,0.0,0.46301369863013697,0.0,100
0.0,0.0,0.0,0.5,176
0.003179650238473768,0.0,0.0,0.0,25
0.0397456279809221,0.3333333333333333,0.5150684931506849,0.5,250
0.0,0.3333333333333333,0.0,0.5,125
0.001589825119236884,0.0,0.0,0.5,250
0.109697933227345,0.3333333333333333,0.8986301369863013,0.5,150
0.012718600953895072,0.0,0.0,0.5,270
0.022257551669316377,0.0,0.0273972602739726,0.5,200
0.025437201907790145,0.6666666666666667,0.4931506849315069,0.0,65
0.07154213036565978,0.0,0.008219178082191782,0.5,200
0.0,0.0,0.0,0.0,150
0.06836248012718601,0.3333333333333333,0.7643835616438356,0.0,65
0.09220985691573927,0.0,0.36164383561643837,0.5,163
0.37042925278219396,0.0,0.24383561643835616,0.5,225
0.0,0.0,0.0,0.5,250
0.014308426073131956,0.0,0.9013698630136986,0.5,450
0.009538950715421305,0.0,0.0,0.5,199
0.001589825119236884,0.0,0.0,0.0,60
0.1478537360890302,0.0,0.08767123287671233,0.5,10
0.0,0.0,0.9095890410958904,0.0,1900
0.0,0.0,0.4931506849315069,0.0,120
0.2686804451510334,1.0,0.8383561643835616,0.0,39
0.007949125596184421,0.0,0.1095890410958904,0.5,175
0.0,0.0,0.4602739726027397,0.5,309
0.06041335453100159,0.6666666666666667,0.2219178082191781,0.0,85
0.044515103338632754,0.3333333333333333,0.9972602739726028,0.0,100
0.12559618441971385,0.3333333333333333,0.12602739726027398,0.5,108
0.0,0.0,0.0,0.5,250
0.003179650238473768,0.0,0.0,0.0,150
0.01907790143084261,0.0,0.4821917808219178,0.0,35
0.08744038155802862,0.0,0.0,0.5,206
0.0,0.0,0.0,0.5,85
0.0,0.0,0.15616438356164383,0.0,58
0.003179650238473768,0.0,0.0027397260273972603,0.5,120
0.001589825119236884,0.0,0.0,0.0,45
0.003179650238473768,0.0,0.0,0.5,130
0.13831478537360892,0.6666666666666667,0.0,0.0,59
0.001589825119236884,0.0,0.0,0.5,158
0.09379968203497616,0.3333333333333333,0.9698630136986301,0.0,75
0.007949125596184421,0.0,0.03561643835616438,0.0,80
0.04292527821939587,0.0,0.4,0.0,75
0.011128775834658189,0.0,0.4246575342465753,0.0,60
0.012718600953895072,0.0,0.526027397260274,0.0,36
0.044515103338632754,0.3333333333333333,0.9123287671232877,0.0,55
0.0,0.0,0.0,0.5,300
0.006359300476947536,0.0,0.2136986301369863,0.5,150
0.0,0.0,0.0,0.0,80
0.0,0.0,0.9917808219178083,0.0,219
0.020667726550079493,0.6666666666666667,0.3150684931506849,0.5,190
0.006359300476947536,0.0,0.0,0.5,165
0.001589825119236884,0.0,0.25753424657534246,0.5,145
0.07154213036565978,0.6666666666666667,0.2054794520547945,0.0,66
0.001589825119236884,0.0,0.0,0.0,40
0.001589825119236884,0.0,0.24657534246575344,0.0,60
0.001589825119236884,0.0,0.0,0.0,70
0.3004769475357711,1.0,0.6520547945205479,0.5,49
0.033386327503974564,1.0,0.915068493150685,0.0,65
0.0,0.0,0.07123287671232877,1.0,400
0.001589825119236884,0.0,0.0,0.5,225
0.0,0.0,0.0,0.0,130
0.02384737678855326,0.0,0.07945205479452055,0.5,200
0.007949125596184421,0.3333333333333333,0.9616438356164384,0.0,100
0.041335453100158986,0.0,0.6520547945205479,0.0,79
0.0,0.0,0.0,0.5,180
0.0,0.0,0.0,0.5,110
0.007949125596184421,0.3333333333333333,0.9452054794520548,0.5,450
0.06041335453100159,0.0,0.8465753424657534,0.5,110
0.10492845786963435,0.6666666666666667,0.07397260273972603,0.0,100
0.004769475357710652,0.3333333333333333,0.0,0.0,50
0.001589825119236884,0.0,0.0,0.0,85
0.015898251192368842,0.3333333333333333,0.3917808219178082,0.0,109
0.017488076311605726,0.0,0.6219178082191781,0.0,85
0.003179650238473768,0.0,0.23287671232876714,0.0,79
0.001589825119236884,0.0,0.0,0.0,70
0.0,0.3333333333333333,1.0,0.0,69
0.0,0.0,0.0,0.5,99
0.0,0.0,0.0,0.5,110
0.001589825119236884,0.0,0.0,0.5,110
0.0,0.0,0.0,0.5,350
0.06041335453100159,0.0,0.14794520547945206,0.0,125
0.2098569157392687,0.0,0.42191780821917807,0.5,139
0.03497615262321145,0.0,0.1315068493150685,0.5,160
0.003179650238473768,0.0,0.0,0.5,75
0.003179650238473768,0.0,0.052054794520547946,0.0,85
0.001589825119236884,0.0,0.0,0.0,106
0.017488076311605726,0.0,0.7671232876712328,0.5,180
0.0,0.0,0.0,1.0,25
0.05405405405405406,0.0,0.21095890410958903,0.5,120
0.003179650238473768,0.0,0.0,0.5,157
0.0,0.0,0.0,0.0,75
0.001589825119236884,0.0,0.06575342465753425,0.5,157
0.0,0.0,0.0,0.5,225
0.006359300476947536,0.0,0.0,0.5,275
0.0,0.0,0.0,0.0,150
0.13036565977742448,0.3333333333333333,0.9835616438356164,0.5,325
0.012718600953895072,0.0,0.0,0.5,225
0.012718600953895072,0.0,0.0,0.5,135
0.003179650238473768,0.0,0.0,0.5,112
0.015898251192368842,0.0,0.947945205479452,0.5,170
0.014308426073131956,0.0,0.0,0.5,115
0.003179650238473768,0.3333333333333333,0.0,0.0,50
0.003179650238473768,0.0,1.0,1.0,70
0.001589825119236884,0.0,0.0,0.0,100
0.003179650238473768,0.0,0.030136986301369864,0.5,149
0.004769475357710652,0.3333333333333333,0.9945205479452055,0.0,65
0.07790143084260732,0.6666666666666667,0.1095890410958904,0.0,45
0.001589825119236884,0.0,0.0,0.0,70
0.02384737678855326,0.3333333333333333,0.2876712328767123,0.0,126
0.030206677265500796,0.0,0.0,0.0,70
0.0,0.6666666666666667,0.8356164383561644,0.0,50
0.007949125596184421,0.0,0.4904109589041096,0.5,49
0.004769475357710652,0.0,0.0,0.5,90
0.007949125596184421,0.0,0.0,0.0,70
0.09379968203497616,0.0,0.663013698630137,0.5,145
0.004769475357710652,0.0,0.043835616438356165,0.5,250
0.007949125596184421,0.0,0.052054794520547946,0.5,182
0.0,0.3333333333333333,0.0,0.5,40
0.0,0.0,0.0,0.5,230
0.025437201907790145,0.0,0.9972602739726028,0.5,225
0.05246422893481718,0.6666666666666667,0.12054794520547946,0.0,100
0.0,0.0,0.0821917808219178,0.5,170
0.0,0.0,0.0,0.0,49
0.003179650238473768,0.6666666666666667,0.6,0.5,475
0.0,0.0,0.0,0.5,249
0.1971383147853736,0.6666666666666667,0.4383561643835616,0.0,75
0.009538950715421305,0.6666666666666667,0.1178082191780822,0.5,150
0.028616852146263912,0.3333333333333333,0.0,0.5,150
0.03656597774244833,0.0,0.29863013698630136,0.5,129
0.001589825119236884,0.0,0.030136986301369864,0.0,53
0.001589825119236884,0.0,0.0,0.5,250
0.24642289348171703,0.0,0.473972602739726,0.5,71
0.006359300476947536,0.0,0.9561643835616438,0.0,50
0.001589825119236884,0.0,0.0,0.5,200
0.011128775834658189,0.0,0.08767123287671233,0.5,105
0.015898251192368842,0.0,0.17534246575342466,0.5,125
0.02702702702702703,0.0,0.29315068493150687,0.5,40
0.10015898251192369,0.0,0.7397260273972602,0.5,200
0.37201907790143085,0.3333333333333333,0.44931506849315067,0.5,99
0.006359300476947536,0.0,0.0,0.5,40
0.014308426073131956,0.0,0.008219178082191782,0.5,114
0.022257551669316377,0.0,0.8438356164383561,0.0,50
0.07154213036565978,0.3333333333333333,0.8493150684931506,0.0,62
0.09379968203497616,0.0,0.07671232876712329,0.5,90
0.009538950715421305,0.0,0.23835616438356164,0.0,55
0.015898251192368842,0.0,0.09863013698630137,0.5,189
0.24483306836248014,0.0,0.13972602739726028,0.5,200
0.001589825119236884,0.0,0.0,0.5,95
0.16852146263910972,0.0,0.7835616438356164,0.5,600
0.001589825119236884,0.0,0.0,0.5,150
0.004769475357710652,0.3333333333333333,0.136986301369863,0.0,155
0.08585055643879173,0.0,0.0,0.0,100
0.30365659777424486,0.0,0.7972602739726028,0.0,106
0.0,0.0,0.0,0.5,130
0.001589825119236884,0.0,0.8273972602739726,0.5,340
0.04769475357710652,0.0,0.8383561643835616,0.5,71
0.02384737678855326,0.0,0.8821917808219178,0.0,99
0.12241653418124007,0.0,0.9534246575342465,0.5,125
0.014308426073131956,0.0,0.0136986301369863,0.5,330
0.009538950715421305,0.0,0.0,0.0,59
0.13672496025437203,0.0,0.09315068493150686,0.0,100
0.015898251192368842,0.6666666666666667,0.5178082191780822,0.0,42
0.015898251192368842,0.0,0.0410958904109589,0.5,135
0.011128775834658189,0.0,0.005479452054794521,0.5,250
0.009538950715421305,0.0,0.0,0.5,350
0.009538950715421305,0.0,0.0,0.0,43
0.02384737678855326,0.0,0.0,0.0,70
0.030206677265500796,0.6666666666666667,0.0,0.5,250
0.001589825119236884,0.6666666666666667,0.4301369863013699,0.0,35
0.015898251192368842,0.0,0.0,0.5,200
0.0,0.0,0.0,0.0,69
0.02702702702702703,0.0,0.07123287671232877,0.0,70
0.030206677265500796,0.0,0.07123287671232877,0.5,90
0.0,0.0,0.0,0.5,90
0.1494435612082671,0.3333333333333333,0.989041095890411,0.5,999
0.004769475357710652,0.0,0.0,0.5,180
0.07631160572337044,0.0,0.5780821917808219,0.5,250
0.0,0.3333333333333333,0.7178082191780822,0.5,180
0.025437201907790145,0.0,0.6767123287671233,0.0,35
0.012718600953895072,0.3333333333333333,0.16712328767123288,0.5,250
0.001589825119236884,0.0,0.0,0.0,55
0.0,0.0,0.0,0.5,149
0.151033386327504,0.0,0.03561643835616438,0.5,345
0.007949125596184421,0.0,0.0,0.5,100
0.03497615262321145,0.0,0.9917808219178083,0.5,155
0.06677265500794913,0.0,0.3863013698630137,0.5,245
0.003179650238473768,0.0,0.473972602739726,0.0,65
0.004769475357710652,0.0,0.684931506849315,0.0,60
0.001589825119236884,0.0,0.07945205479452055,0.5,65
0.03815580286168522,0.0,0.0,0.5,296
0.0,0.0,0.0547945205479452,0.5,550
0.0,0.0,0.0,0.0,40
0.003179650238473768,0.3333333333333333,0.9945205479452055,0.5,180
0.003179650238473768,0.0,0.0,0.5,1150
0.0,0.0,0.4821917808219178,0.0,45
0.022257551669316377,0.0,0.0,0.5,100
0.001589825119236884,0.6666666666666667,0.18082191780821918,0.0,45
0.0,0.0,0.0,0.0,88
0.001589825119236884,0.0,0.0,0.5,170
0.007949125596184421,0.0,0.021917808219178082,0.5,100
0.16057233704292528,0.0,0.0,0.5,145
0.001589825119236884,0.0,0.11506849315068493,0.0,59
0.004769475357710652,0.3333333333333333,0.0,0.5,150
0.015898251192368842,0.0,0.0,0.0,65
0.033386327503974564,0.3333333333333333,0.07671232876712329,0.0,69
0.09379968203497616,0.0,0.24657534246575344,1.0,48
0.007949125596184421,0.0,0.0,0.0,50
0.0,0.0,0.07945205479452055,0.5,125
0.044515103338632754,0.0,0.06575342465753425,0.5,135
0.001589825119236884,1.0,0.0027397260273972603,1.0,50
0.09538950715421304,0.6666666666666667,0.04657534246575343,0.5,395
0.011128775834658189,0.0,0.4767123287671233,0.0,25
0.0,0.0,0.0,0.5,186
0.0,0.0,0.20821917808219179,0.5,250
0.0,0.0,0.0,0.0,30
0.10015898251192369,0.3333333333333333,0.9424657534246575,0.5,168
0.011128775834658189,0.0,0.024657534246575342,0.5,110
0.006359300476947536,0.0,0.0,0.5,190
0.014308426073131956,0.0,0.0,0.5,165
0.09220985691573927,0.0,0.12876712328767123,0.0,65
