number_of_reviews,calculated_host_listings_count,availability_365,room_type,price
0.011128775834658189,0.0,0.7835616438356164,0.5,1000
0.004769475357710652,0.0,0.0,0.5,225
0.014308426073131956,0.0,0.0,0.5,110
0.0,0.0,0.0958904109589041,0.0,299
0.0,0.0,0.0,0.0,150
0.06041335453100159,0.3333333333333333,0.0,0.0,50
0.05246422893481718,0.0,0.0027397260273972603,0.5,195
0.12400635930047696,0.0,0.07945205479452055,0.5,150
0.001589825119236884,0.0,0.0,0.5,140
0.0,0.0,0.0,0.5,247
0.006359300476947536,0.0,0.0,0.0,95
0.015898251192368842,1.0,0.0,0.0,79
0.004769475357710652,0.0,0.0,0.0,100
0.17170111287758347,0.0,0.8356164383561644,0.5,210
0.003179650238473768,0.0,0.0,0.0,100
0.003179650238473768,0.3333333333333333,0.0,0.0,90
0.0,0.0,0.2410958904109589,0.0,50
0.0,0.0,0.0,0.0,80
0.11605723370429254,0.6666666666666667,0.4931506849315069,0.0,60
0.0,0.0,0.0,0.0,80
0.046104928457869634,0.0,0.5150684931506849,0.5,148
0.20508744038155804,0.6666666666666667,0.6219178082191781,0.0,75
0.02702702702702703,0.0,0.0,0.0,47
0.1891891891891892,0.0,0.2136986301369863,0.5,190
0.014308426073131956,0.0,0.0,0.0,100
0.16375198728139906,0.0,0.0,0.5,80
0.011128775834658189,0.0,0.0,0.5,200
0.014308426073131956,0.3333333333333333,1.0,1.0,47
0.1192368839427663,0.3333333333333333,0.0,0.0,76
0.001589825119236884,0.0,0.057534246575342465,1.0,110
0.015898251192368842,0.0,0.0,0.5,250
0.014308426073131956,0.0,0.0,0.5,200
0.004769475357710652,0.0,0.9424657534246575,0.0,60
0.004769475357710652,0.0,0.0,0.5,100
0.006359300476947536,0.3333333333333333,0.20821917808219179,0.0,45
0.012718600953895072,0.0,0.15616438356164383,0.5,100
0.007949125596184421,0.0,0.0,0.0,129
0.017488076311605726,0.0,0.0,0.5,150
0.0,0.0,0.0,0.0,150
0.003179650238473768,0.0,0.09315068493150686,0.5,225
0.009538950715421305,0.0,0.0,0.5,250
0.007949125596184421,0.3333333333333333,0.0,0.0,80
0.007949125596184421,0.0,0.0,0.0,46
0.004769475357710652,0.0,0.726027397260274,0.5,480
0.006359300476947536,0.0,0.0,0.5,295
0.0,0.3333333333333333,0.4849315068493151,0.0,135
0.041335453100158986,0.0,0.15616438356164383,0.0,55
0.007949125596184421,0.6666666666666667,0.6136986301369863,0.0,135
0.004769475357710652,0.0,0.0,0.5,200
0.011128775834658189,0.3333333333333333,0.0,0.5,120
0.02384737678855326,0.3333333333333333,0.11232876712328767,0.0,60
0.001589825119236884,0.0,0.5068493150684932,0.5,214
0.044515103338632754,0.3333333333333333,0.9726027397260274,0.0,42
0.001589825119236884,0.0,0.0,0.0,70
0.001589825119236884,0.0,0.0,0.0,70
0.0,0.3333333333333333,0.0,0.5,100
0.044515103338632754,0.0,0.010958904109589041,0.5,250
0.03656597774244833,0.0,0.03287671232876713,0.0,46
0.17647058823529413,0.0,0.1863013698630137,0.5,99
0.29252782193958665,0.3333333333333333,0.16164383561643836,0.0,84
0.001589825119236884,0.0,0.0,0.0,70
0.012718600953895072,0.0,0.0,0.5,5000
0.06677265500794913,0.0,0.19452054794520549,0.0,80
0.08108108108108109,0.0,0.3424657534246575,0.5,140
0.06677265500794913,0.0,0.2493150684931507,0.5,130
0.030206677265500796,0.0,0.03561643835616438,0.5,130
0.025437201907790145,0.0,0.0,0.5,295
0.041335453100158986,0.0,0.0410958904109589,0.5,80
0.0,0.0,0.0,0.5,275
0.001589825119236884,0.3333333333333333,0.0,0.0,69
0.003179650238473768,0.0,0.4328767123287671,0.0,180
0.001589825119236884,0.0,0.13972602739726028,0.0,40
0.003179650238473768,0.3333333333333333,0.2410958904109589,0.5,70
0.0,0.0,0.0,0.0,200
0.0794912559618442,0.0,0.7890410958904109,0.0,60
0.0,0.0,0.9863013698630138,0.5,930
0.1589825119236884,0.3333333333333333,0.0,0.0,50
0.031796502384737683,1.0,0.4273972602739726,0.0,57
0.0,0.0,0.2410958904109589,0.0,165
0.009538950715421305,0.0,0.0,0.5,300
0.007949125596184421,0.0,0.12876712328767123,0.5,319
0.10492845786963435,1.0,0.4931506849315069,0.0,50
0.003179650238473768,0.0,0.4876712328767123,0.0,77
0.0,0.0,0.7205479452054795,0.0,80
0.16852146263910972,0.0,0.8493150684931506,0.5,140
0.009538950715421305,0.0,0.0,0.5,135
0.007949125596184421,0.3333333333333333,0.9808219178082191,0.0,51
0.014308426073131956,0.0,0.0,0.5,90
0.007949125596184421,1.0,0.947945205479452,0.0,220
0.001589825119236884,0.3333333333333333,0.0,0.0,59
0.004769475357710652,0.3333333333333333,0.0,0.0,95
0.003179650238473768,0.0,0.0,0.0,55
0.011128775834658189,0.0,0.17534246575342466,0.5,90
0.006359300476947536,0.0,0.0,0.5,89
0.0,0.0,0.0,0.5,195
0.017488076311605726,0.0,0.4931506849315069,0.5,500
0.2209856915739269,0.0,0.6438356164383562,0.5,155
0.3990461049284579,0.3333333333333333,0.8684931506849315,0.0,75
0.011128775834658189,0.0,0.0,0.5,160
0.1589825119236884,0.6666666666666667,0.852054794520548,0.0,60
0.003179650238473768,0.0,0.0,0.5,215
0.004769475357710652,0.3333333333333333,0.4931506849315069,0.0,70
0.04292527821939587,0.3333333333333333,0.1095890410958904,0.0,89
0.0,0.0,0.06575342465753425,0.5,125
0.0,0.6666666666666667,0.03287671232876713,0.0,110
0.0,0.0,0.06027397260273973,0.0,50
0.16375198728139906,0.3333333333333333,0.9287671232876712,0.5,125
0.033386327503974564,0.6666666666666667,0.9424657534246575,0.0,70
0.004769475357710652,0.0,0.0,0.5,250
0.001589825119236884,0.0,0.8,0.5,98
0.003179650238473768,0.0,0.0,0.0,50
0.35135135135135137,0.0,0.7232876712328767,0.5,180
0.001589825119236884,0.0,0.1452054794520548,0.5,300
0.0,0.0,0.0,0.5,175
0.09379968203497616,0.0,0.03561643835616438,0.5,70
0.02384737678855326,0.0,0.9534246575342465,0.0,75
0.05882352941176471,0.0,0.049315068493150684,0.0,65
0.17011128775834658,1.0,0.6986301369863014,0.0,75
0.004769475357710652,0.0,0.0,0.0,35
0.05246422893481718,0.3333333333333333,0.10410958904109589,0.0,250
0.06041335453100159,0.0,0.810958904109589,0.5,260
0.0,0.0,0.0,0.5,280
0.02702702702702703,0.0,0.7671232876712328,0.5,199
0.025437201907790145,0.0,0.11506849315068493,0.0,60
0.001589825119236884,0.0,0.0,0.5,180
0.017488076311605726,0.0,0.0,0.0,50
0.003179650238473768,0.0,0.0,0.0,50
0.04769475357710652,0.0,0.0,0.0,91
0.012718600953895072,0.0,0.0,0.0,70
0.017488076311605726,0.0,0.4849315068493151,0.5,325
0.0,0.0,0.0,0.0,99
0.0,0.6666666666666667,0.0,0.5,49
0.003179650238473768,0.0,0.06575342465753425,0.5,75
0.0,0.3333333333333333,0.0,0.0,60
0.046104928457869634,0.6666666666666667,0.2136986301369863,0.0,85
0.009538950715421305,0.0,0.0,0.5,140
0.011128775834658189,0.0,0.0,0.0,55
0.011128775834658189,0.0,0.0,0.0,65
0.011128775834658189,0.6666666666666667,0.14794520547945206,0.0,85
0.011128775834658189,0.3333333333333333,0.7698630136986302,0.5,140
0.007949125596184421,0.0,0.736986301369863,0.5,154
0.07790143084260732,0.0,0.0,0.0,45
0.20031796502384738,1.0,0.2191780821917808,0.0,46
0.10492845786963435,0.3333333333333333,0.8465753424657534,1.0,55
0.017488076311605726,0.0,0.4904109589041096,0.0,200
0.06041335453100159,0.0,0.8273972602739726,0.5,340
0.004769475357710652,0.3333333333333333,0.736986301369863,0.5,190
0.006359300476947536,0.3333333333333333,0.17534246575342466,0.0,75
0.001589825119236884,0.0,0.8794520547945206,0.5,179
0.0,0.0,0.043835616438356165,0.0,70
0.0,0.0,0.35342465753424657,0.0,50
0.0,0.0,0.0,0.5,260
0.004769475357710652,0.0,0.2054794520547945,0.5,150
0.0,0.0,0.0,0.5,199
0.001589825119236884,0.0,0.0,0.5,145
0.109697933227345,1.0,0.7616438356164383,0.5,150
0.0,1.0,0.9808219178082191,0.0,80
0.006359300476947536,0.3333333333333333,0.0,0.0,125
0.02384737678855326,0.0,0.12054794520547946,0.5,115
0.05087440381558029,0.3333333333333333,0.11506849315068493,0.0,44
0.18441971383147854,0.3333333333333333,0.8164383561643835,0.0,55
0.011128775834658189,0.0,0.0,0.5,200
0.21462639109697934,0.3333333333333333,0.526027397260274,0.0,80
0.151033386327504,0.0,0.1315068493150685,0.5,169
0.004769475357710652,0.0,0.0958904109589041,0.5,113
0.0,0.0,0.0,0.0,75
0.001589825119236884,0.0,0.0,0.0,40
0.13195548489666137,0.0,0.0,0.5,70
0.02384737678855326,0.6666666666666667,1.0,0.0,72
0.0,0.0,0.4904109589041096,0.5,55
0.006359300476947536,0.0,0.0,0.0,69
0.025437201907790145,0.0,0.0410958904109589,0.5,75
0.057233704292527825,0.6666666666666667,0.4684931506849315,0.5,199
0.004769475357710652,0.0,0.0,0.5,149
0.009538950715421305,0.3333333333333333,0.9671232876712329,0.5,249
0.41494435612082675,0.0,0.5808219178082192,0.5,125
0.0,0.0,0.2767123287671233,0.5,475
0.10651828298887123,0.0,0.2054794520547945,0.5,139
0.017488076311605726,0.3333333333333333,0.0,0.0,69
0.004769475357710652,0.6666666666666667,0.9972602739726028,0.0,150
0.0,0.0,0.0,0.5,150
0.004769475357710652,0.6666666666666667,0.1917808219178082,0.5,180
0.009538950715421305,0.0,0.7863013698630137,0.0,145
0.001589825119236884,0.0,0.0,0.0,85
0.017488076311605726,0.0,0.0136986301369863,0.0,55
0.0397456279809221,0.0,0.0,0.5,200
0.028616852146263912,0.0,0.0821917808219178,0.0,40
0.009538950715421305,0.0,0.0,0.5,120
0.04292527821939587,0.3333333333333333,0.16986301369863013,0.5,97
0.04292527821939587,0.0,0.07945205479452055,0.5,275
0.0,0.0,0.0,0.5,200
0.15262321144674088,0.0,0.9315068493150686,0.5,85
0.04769475357710652,0.0,0.4438356164383562,0.0,160
0.003179650238473768,0.0,0.0,0.0,40
0.012718600953895072,0.3333333333333333,0.27945205479452057,0.0,70
0.04769475357710652,0.0,0.33424657534246577,0.5,140
0.02384737678855326,0.6666666666666667,0.18904109589041096,0.5,150
0.02384737678855326,1.0,0.14246575342465753,0.0,75
0.11128775834658189,0.3333333333333333,0.473972602739726,0.0,46
0.0,0.0,0.0,0.0,125
0.0,0.0,0.9671232876712329,0.5,550
0.046104928457869634,0.0,0.03561643835616438,0.0,85
0.09220985691573927,1.0,0.0027397260273972603,0.5,207
0.011128775834658189,0.0,0.0,0.0,75
0.014308426073131956,0.0,0.25753424657534246,0.0,95
0.0,0.0,0.08767123287671233,0.5,400
0.001589825119236884,0.0,0.0,0.0,65
0.2813990461049285,0.0,0.5863013698630137,0.5,100
0.0,0.0,0.0,0.5,2999
0.006359300476947536,0.0,0.0,0.0,149
0.004769475357710652,0.0,0.0,0.5,200
0.014308426073131956,0.0,0.0,0.5,110
0.007949125596184421,0.0,0.0,0.0,60
0.011128775834658189,0.0,0.9616438356164384,0.0,65
0.001589825119236884,0.0,0.0,0.5,240
0.0,0.3333333333333333,0.21095890410958903,0.0,90
0.16057233704292528,0.6666666666666667,0.821917808219178,0.0,65
0.0,0.3333333333333333,1.0,1.0,80
0.011128775834658189,0.0,0.0,0.5,110
0.0,0.0,0.0,0.5,180
0.08585055643879173,0.3333333333333333,0.263013698630137,0.0,75
0.24006359300476948,0.3333333333333333,0.7589041095890411,0.0,49
0.025437201907790145,0.0,0.2136986301369863,0.5,250
0.001589825119236884,0.0,0.038356164383561646,0.5,129
0.0,0.0,0.010958904109589041,0.0,51
0.001589825119236884,0.0,0.0,0.0,60
0.003179650238473768,0.0,0.0,0.0,110
0.001589825119236884,0.0,0.0,0.5,165
0.006359300476947536,0.0,0.0,0.5,140
0.2098569157392687,0.0,0.4684931506849315,0.5,129
0.003179650238473768,0.0,0.0,0.0,10
0.020667726550079493,0.0,0.1452054794520548,0.5,155
0.2496025437201908,0.0,0.1863013698630137,0.0,120
0.03815580286168522,0.0,0.0,0.5,125
0.0,0.0,0.0,0.5,149
0.01907790143084261,0.0,0.0,0.0,85
0.041335453100158986,0.0,0.4821917808219178,0.5,300
0.004769475357710652,0.0,0.0,0.0,120
0.001589825119236884,0.0,0.0,0.0,67
0.02702702702702703,0.0,0.0,0.5,75
0.007949125596184421,0.3333333333333333,0.0136986301369863,0.5,400
0.014308426073131956,0.0,0.7890410958904109,0.5,59
0.09697933227344993,0.0,0.12328767123287672,0.0,60
0.017488076311605726,0.0,0.0,0.5,88
0.09697933227344993,0.0,0.22465753424657534,0.5,139
0.017488076311605726,0.3333333333333333,0.6,0.5,142
0.1875993640699523,0.0,0.09315068493150686,0.5,71
0.009538950715421305,0.0,0.0,0.0,65
0.017488076311605726,0.0,0.0,0.5,200
0.003179650238473768,0.0,0.4301369863013699,0.5,475
0.12877583465818762,0.0,0.4684931506849315,0.5,75
0.004769475357710652,0.0,0.0,0.0,80
0.3084260731319555,0.0,0.07123287671232877,0.0,60
0.011128775834658189,0.3333333333333333,0.1506849315068493,0.0,70
0.017488076311605726,0.3333333333333333,0.043835616438356165,0.0,40
0.003179650238473768,0.0,0.0,0.5,85
0.001589825119236884,0.0,0.024657534246575342,0.5,135
0.001589825119236884,0.0,0.0,0.5,120
0.030206677265500796,0.0,0.4904109589041096,0.5,350
0.0,0.0,0.0,0.0,62
0.0,0.0,0.0,0.5,179
0.003179650238473768,0.0,0.2273972602739726,0.5,230
0.16216216216216217,0.6666666666666667,0.2767123287671233,0.5,200
0.02702702702702703,0.3333333333333333,0.0,0.0,115
0.015898251192368842,0.0,0.9753424657534246,0.0,49
0.0,0.0,0.0,0.0,50
0.003179650238473768,0.0,0.0,0.0,60
0.015898251192368842,0.0,0.0,0.5,175
0.0,0.0,0.0,0.5,90
0.03656597774244833,0.0,0.0,0.0,75
0.009538950715421305,0.6666666666666667,0.23287671232876714,0.0,147
0.022257551669316377,0.0,0.024657534246575342,0.5,230
0.13513513513513514,0.0,0.3424657534246575,0.5,139
0.014308426073131956,0.6666666666666667,0.24383561643835616,0.0,40
0.13672496025437203,1.0,0.0,0.0,44
0.17170111287758347,0.6666666666666667,0.6657534246575343,0.0,45
0.0,0.0,0.0,0.5,140
0.009538950715421305,0.0,0.5150684931506849,0.5,225
0.0,0.0,0.0,0.0,50
0.001589825119236884,0.0,0.0,0.5,150
0.41335453100158986,0.0,0.3863013698630137,0.5,159
0.003179650238473768,0.3333333333333333,0.0,0.5,275
0.020667726550079493,0.3333333333333333,0.4958904109589041,0.0,49
0.04292527821939587,0.3333333333333333,0.8684931506849315,0.5,150
0.006359300476947536,0.0,0.2547945205479452,0.5,90
0.003179650238473768,0.0,0.0,0.0,49
0.041335453100158986,0.0,0.3863013698630137,1.0,40
0.031796502384737683,0.0,0.7753424657534247,0.5,600
0.014308426073131956,0.0,0.0,0.5,60
0.030206677265500796,0.0,0.0,0.0,50
0.26391096979332274,0.3333333333333333,0.0,0.0,54
0.015898251192368842,0.0,0.1315068493150685,0.0,180
0.20826709062003182,0.0,0.3835616438356164,0.0,80
0.044515103338632754,0.0,0.2410958904109589,0.0,100
0.0,0.0,0.0,0.5,109
0.007949125596184421,0.0,0.0,0.5,150
0.007949125596184421,0.0,0.0,0.5,200
0.012718600953895072,0.3333333333333333,0.021917808219178082,0.0,65
0.1907790143084261,0.0,0.4657534246575343,0.5,165
0.007949125596184421,0.0,0.008219178082191782,0.5,140
0.001589825119236884,0.0,0.46301369863013697,0.5,157
0.001589825119236884,0.0,0.0,0.5,200
0.004769475357710652,0.0,0.005479452054794521,0.5,51
0.05087440381558029,0.0,0.03287671232876713,0.5,179
0.13831478537360892,0.0,0.2958904109589041,0.0,90
0.001589825119236884,0.0,0.0,0.0,45
0.0397456279809221,0.6666666666666667,0.03287671232876713,0.5,60
0.001589825119236884,0.0,0.2356164383561644,0.0,80
0.001589825119236884,0.0,0.0,0.0,120
0.001589825119236884,0.0,0.6,0.5,400
0.0,0.0,0.41643835616438357,0.5,270
0.057233704292527825,0.0,0.1095890410958904,0.5,110
0.001589825119236884,0.0,0.9972602739726028,0.5,800
0.001589825119236884,0.3333333333333333,0.0273972602739726,0.0,55
0.003179650238473768,0.3333333333333333,0.0,0.5,290
0.006359300476947536,0.0,0.0,0.0,65
0.0,0.0,0.2273972602739726,0.5,337
0.011128775834658189,0.6666666666666667,0.038356164383561646,0.5,140
0.004769475357710652,0.3333333333333333,0.9972602739726028,0.0,55
0.003179650238473768,0.0,0.0,0.5,250
0.004769475357710652,0.0,0.0,0.5,110
0.004769475357710652,0.3333333333333333,0.4876712328767123,0.5,299
0.0,0.0,0.0958904109589041,0.5,175
0.007949125596184421,0.0,0.0,0.0,100
0.0,0.0,0.0,0.5,85
0.001589825119236884,0.3333333333333333,0.3424657534246575,0.0,65
0.0,0.0,0.0,0.5,70
0.020667726550079493,0.3333333333333333,0.0410958904109589,0.5,150
0.0,0.0,0.0,0.0,46
0.0,0.0,0.0,0.5,120
0.007949125596184421,0.0,0.0,0.0,45
0.17647058823529413,0.0,0.27123287671232876,0.5,150
0.18282988871224168,0.0,0.8164383561643835,0.5,140
0.003179650238473768,0.3333333333333333,0.4,0.0,75
0.003179650238473768,0.3333333333333333,1.0,0.5,139
0.02384737678855326,0.3333333333333333,0.9561643835616438,0.0,65
0.006359300476947536,0.0,0.019178082191780823,0.5,270
0.0,0.0,0.0,0.0,100
0.012718600953895072,0.3333333333333333,0.2410958904109589,0.0,99
0.0,0.0,0.0,0.0,45
0.02384737678855326,0.0,0.0,0.5,179
0.302066772655008,0.3333333333333333,0.36164383561643837,0.0,45
0.007949125596184421,0.3333333333333333,0.4273972602739726,1.0,125
0.044515103338632754,0.0,0.4657534246575343,0.5,109
0.015898251192368842,0.0,0.0,0.0,69
0.055643879173290944,0.3333333333333333,0.8712328767123287,0.0,100
0.0,0.6666666666666667,0.0,0.5,150
0.22575516693163752,0.0,0.15616438356164383,0.5,99
0.028616852146263912,0.3333333333333333,0.024657534246575342,0.0,90
0.001589825119236884,0.0,0.9780821917808219,0.5,200
0.0397456279809221,0.0,0.0,0.5,165
0.0,0.0,0.0,0.0,75
0.05246422893481718,0.3333333333333333,0.0684931506849315,0.0,45
0.030206677265500796,0.0,0.0,0.5,150
0.0,0.0,0.4575342465753425,0.0,100
0.4721780604133546,0.3333333333333333,0.34794520547945207,0.0,95
0.007949125596184421,0.3333333333333333,0.9972602739726028,0.0,60
0.0,0.0,0.0,0.0,150
0.020667726550079493,0.3333333333333333,0.8054794520547945,0.5,161
0.007949125596184421,0.3333333333333333,0.0,0.0,60
0.04769475357710652,0.0,0.0,0.5,195
0.055643879173290944,0.6666666666666667,0.0027397260273972603,0.0,52
0.028616852146263912,0.0,0.0,0.5,145
0.15262321144674088,0.6666666666666667,0.6493150684931507,0.0,89
0.05087440381558029,0.3333333333333333,1.0,0.0,285
0.001589825119236884,0.0,0.0,0.5,60
0.02384737678855326,0.0,0.005479452054794521,0.0,50
0.0,0.0,0.0,0.0,75
0.003179650238473768,0.0,0.0,0.5,300
0.001589825119236884,0.3333333333333333,0.4328767123287671,0.0,80
0.004769475357710652,0.0,0.1780821917808219,0.5,150
0.0,0.3333333333333333,0.0,0.5,199
0.012718600953895072,0.6666666666666667,0.7232876712328767,0.5,250
0.10492845786963435,0.0,0.7205479452054795,0.0,79
0.02384737678855326,0.3333333333333333,0.5698630136986301,0.0,65
0.0,0.0,0.4410958904109589,0.5,210
0.020667726550079493,0.0,0.0,0.5,200
0.017488076311605726,0.0,0.0,0.5,105
0.0,0.3333333333333333,0.0,0.5,305
0.007949125596184421,0.0,0.0,0.5,160
0.109697933227345,0.0,0.6191780821917808,0.5,245
0.033386327503974564,0.6666666666666667,0.9123287671232877,0.0,150
0.0,0.0,0.9945205479452055,0.0,100
0.0,0.0,0.0,0.5,325
0.009538950715421305,0.3333333333333333,0.17534246575342466,0.0,45
0.19395866454689986,0.3333333333333333,0.43561643835616437,0.5,110
0.05246422893481718,0.3333333333333333,0.0027397260273972603,0.0,100
0.001589825119236884,0.0,0.9315068493150686,0.5,80
0.017488076311605726,0.0,0.0,0.0,100
0.003179650238473768,0.3333333333333333,0.936986301369863,0.5,350
0.006359300476947536,0.0,0.0,0.0,50
0.1589825119236884,0.6666666666666667,0.7123287671232876,0.0,50
0.011128775834658189,0.0,0.0,0.0,47
0.3688394276629571,0.0,0.6054794520547945,0.5,120
0.0,0.0,0.0,0.0,60
0.16852146263910972,0.0,0.14246575342465753,0.5,100
0.004769475357710652,0.0,0.17534246575342466,0.0,54
0.0,0.0,0.08767123287671233,0.5,250
0.007949125596184421,0.0,0.043835616438356165,0.5,175
0.11128775834658189,0.6666666666666667,0.0684931506849315,0.0,50
0.006359300476947536,0.0,0.24383561643835616,0.0,55
0.01907790143084261,0.0,0.0,0.5,350
0.0,0.0,0.0,0.0,55
0.03815580286168522,0.3333333333333333,0.2219178082191781,0.0,55
0.10651828298887123,1.0,0.32054794520547947,0.0,60
0.011128775834658189,0.0,0.24657534246575344,0.5,74
0.10333863275039747,0.3333333333333333,0.6109589041095891,0.0,39
0.0,0.0,0.0,0.0,75
0.0,0.0,0.0,0.0,100
0.004769475357710652,0.0,0.18082191780821918,0.0,95
0.006359300476947536,0.6666666666666667,0.7315068493150685,1.0,58
0.055643879173290944,0.0,0.0136986301369863,0.0,50
0.028616852146263912,0.0,0.1643835616438356,0.0,42
0.044515103338632754,0.3333333333333333,0.29315068493150687,0.0,65
0.004769475357710652,0.0,0.0273972602739726,0.5,200
0.015898251192368842,0.6666666666666667,0.0,0.5,164
0.0,0.0,0.0,0.5,250
0.3116057233704293,0.3333333333333333,0.40821917808219177,0.0,124
0.001589825119236884,0.0,0.5150684931506849,0.0,65
0.0,0.0,0.4904109589041096,0.0,100
0.02384737678855326,0.6666666666666667,0.03561643835616438,0.0,89
0.014308426073131956,0.0,0.09041095890410959,0.5,160
0.03815580286168522,0.3333333333333333,0.7890410958904109,0.5,102
0.0,0.0,0.0136986301369863,0.5,175
0.3322734499205088,0.6666666666666667,0.6904109589041096,0.0,85
0.057233704292527825,0.3333333333333333,0.46301369863013697,0.0,70
0.07154213036565978,0.0,0.0,0.5,200
0.0,0.0,0.0,0.0,50
0.020667726550079493,0.3333333333333333,0.019178082191780823,0.0,89
0.0,0.3333333333333333,0.5726027397260274,0.5,300
0.02702702702702703,0.0,0.0,1.0,40
0.003179650238473768,0.3333333333333333,0.09041095890410959,0.0,60
0.017488076311605726,0.6666666666666667,0.0,0.0,65
0.0,0.0,0.0,0.0,240
0.02702702702702703,0.0,0.0,0.5,175
0.001589825119236884,0.0,0.0,0.5,150
0.05087440381558029,0.0,0.15342465753424658,0.5,225
0.01907790143084261,0.0,0.0,0.0,50
0.017488076311605726,0.0,0.27945205479452057,0.5,100
0.08108108108108109,0.0,0.016438356164383564,0.0,63
0.0,0.0,0.0,0.0,200
0.05246422893481718,0.0,0.2602739726027397,0.5,265
0.044515103338632754,0.0,0.0,0.5,72
0.0,0.0,0.0,0.0,50
0.1414944356120827,0.6666666666666667,0.8493150684931506,0.0,79
0.03656597774244833,0.0,0.010958904109589041,0.5,120
0.001589825119236884,0.0,0.673972602739726,0.0,50
0.01907790143084261,0.0,0.0,0.0,75
0.009538950715421305,0.0,0.0,0.5,166
0.0,0.0,0.0,0.0,69
0.001589825119236884,0.0,0.14246575342465753,0.5,290
0.07631160572337044,0.6666666666666667,0.019178082191780823,0.0,80
0.006359300476947536,0.0,0.0,0.0,90
0.031796502384737683,0.0,0.0821917808219178,0.5,168
0.001589825119236884,0.0,0.0,0.0,48
